,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
899,"RT @jcrtoral: Listo el rumor semanal.
Desmenuzamos los reportajes que me publicó en la semana @NTRGuadalajara sobre el polémico predio de I…",FALSE,0,#N/D,4/24/2023 22:20:58,FALSE,#N/D,1650625908686966787,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hferre,9,TRUE,FALSE,#N/D,#N/D
900,"RT @GerardoQuirinoV: para beneficiar directamente a las familias de todas las comunidades. 

Estos recursos servirán para la ampliación del…",FALSE,0,#N/D,4/24/2023 18:53:20,FALSE,#N/D,1650573656827781141,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PinaGarcia17,10,TRUE,FALSE,#N/D,#N/D
901,"RT @GerardoQuirinoV: para beneficiar directamente a las familias de todas las comunidades. 

Estos recursos servirán para la ampliación del…",FALSE,0,#N/D,4/24/2023 17:45:24,FALSE,#N/D,1650556559599054857,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",VictorG56529043,10,TRUE,FALSE,#N/D,#N/D
902,"RT @jcrtoral: Listo el rumor semanal.
Desmenuzamos los reportajes que me publicó en la semana @NTRGuadalajara sobre el polémico predio de I…",FALSE,0,#N/D,4/24/2023 17:40:04,FALSE,#N/D,1650555216729714708,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sonoftary57,9,TRUE,FALSE,#N/D,#N/D
903,"RT @GerardoQuirinoV: para beneficiar directamente a las familias de todas las comunidades. 

Estos recursos servirán para la ampliación del…",FALSE,0,#N/D,4/24/2023 17:32:47,FALSE,#N/D,1650553386151063552,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JesusIi88911393,10,TRUE,FALSE,#N/D,#N/D
904,"para beneficiar directamente a las familias de todas las comunidades. 

Estos recursos servirán para la ampliación… https://t.co/bVOLyNya7f",FALSE,16,GerardoQuirinoV,4/24/2023 17:32:13,TRUE,1650553230894727168,1650553243750264837,2496379940,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GerardoQuirinoV,10,FALSE,FALSE,#N/D,#N/D
905,"RT @jcrtoral: Listo el rumor semanal.
Desmenuzamos los reportajes que me publicó en la semana @NTRGuadalajara sobre el polémico predio de I…",FALSE,0,#N/D,4/24/2023 16:39:03,FALSE,#N/D,1650539864637550610,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",genesisetce,9,TRUE,FALSE,#N/D,#N/D
906,"RT @jcrtoral: Listo el rumor semanal.
Desmenuzamos los reportajes que me publicó en la semana @NTRGuadalajara sobre el polémico predio de I…",FALSE,0,#N/D,4/24/2023 16:34:05,FALSE,#N/D,1650538614730928130,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JPMS79,9,TRUE,FALSE,#N/D,#N/D
907,"RT @jcrtoral: Listo el rumor semanal.
Desmenuzamos los reportajes que me publicó en la semana @NTRGuadalajara sobre el polémico predio de I…",FALSE,0,#N/D,4/24/2023 16:27:45,FALSE,#N/D,1650537020853489664,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoaquInformal,9,TRUE,FALSE,#N/D,#N/D
908,"Listo el rumor semanal.
Desmenuzamos los reportajes que me publicó en la semana @NTRGuadalajara sobre el polémico p… https://t.co/GXv4ypmiza",FALSE,41,#N/D,4/24/2023 16:22:58,TRUE,#N/D,1650535813233491969,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jcrtoral,9,FALSE,FALSE,#N/D,#N/D
909,¡Es oficial! Para agilizar la movilidad en López Mateos se ampliará la Línea 1 del Tren Ligero.???? Aquí te contamos… https://t.co/iJ8L9sU5mF,FALSE,7,#N/D,4/23/2023 18:15:00,TRUE,#N/D,1650201620573986817,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TVAztecaJalisco,1,FALSE,FALSE,#N/D,#N/D
910,"la ampliación de la Línea 1 y la construcción de la Línea 4 del Tren Ligero, la creación de rutas de transporte púb… https://t.co/LBlChiZT0E",FALSE,4,humberto_truj,4/22/2023 18:40:50,TRUE,1649845735440138241,1649845736908136461,780322787445571584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",humberto_truj,0,FALSE,FALSE,#N/D,#N/D
911,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/22/2023 16:56:54,FALSE,#N/D,1649819578640343050,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cardiaco11,21,TRUE,FALSE,#N/D,#N/D
912,RT @players_gdl: Así será la ampliación de la Línea 1 del Tren Ligero y las nuevas rutas en López Mateos y carretera a Chapala https://t.co…,FALSE,0,#N/D,4/21/2023 21:40:28,FALSE,#N/D,1649528553287958528,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rocio_pimentel,1,TRUE,FALSE,#N/D,#N/D
913,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/21/2023 19:45:07,FALSE,#N/D,1649499524774395904,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hersotca,21,TRUE,FALSE,#N/D,#N/D
914,RT @Notisistema: Retos técnicos y presupuestales encara la ampliación de la Línea 1 del Tren Ligero  https://t.co/JaqJpWkb6W,FALSE,0,#N/D,4/21/2023 19:18:21,FALSE,#N/D,1649492789946720257,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",elen_tex_gomez,1,TRUE,FALSE,#N/D,#N/D
915,Retos técnicos y presupuestales encara la ampliación de la Línea 1 del Tren Ligero https://t.co/Czs1R8AV42,FALSE,1,#N/D,4/21/2023 18:26:02,FALSE,#N/D,1649479624286670849,#N/D,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Metropoli1150,0,FALSE,FALSE,#N/D,#N/D
916,Retos técnicos y presupuestales encara la ampliación de la Línea 1 del Tren Ligero  https://t.co/JaqJpWkb6W,FALSE,4,#N/D,4/21/2023 18:19:31,FALSE,#N/D,1649477982602272775,#N/D,"<a href=""http://www.notisistema.com"" rel=""nofollow"">Notisistema</a>",Notisistema,1,FALSE,FALSE,#N/D,#N/D
917,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/21/2023 18:07:00,FALSE,#N/D,1649474832323543040,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sergiotuiteando,21,TRUE,FALSE,#N/D,#N/D
918,"Nuevas rutas de transporte público y la ampliación de la Línea 1 del Tren Ligero, son parte de los proyectos para s… https://t.co/bj7EqZjyHA",FALSE,3,#N/D,4/21/2023 18:05:33,TRUE,#N/D,1649474469306441733,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nmasguadalajara,0,FALSE,FALSE,#N/D,#N/D
919,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/21/2023 16:43:59,FALSE,#N/D,1649453940256243712,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FernandoNjra,21,TRUE,FALSE,#N/D,#N/D
920,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/21/2023 16:42:51,FALSE,#N/D,1649453655345561606,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CDCmotor,21,TRUE,FALSE,#N/D,#N/D
921,Así será la ampliación de la Línea 1 del Tren Ligero y las nuevas rutas en López Mateos y carretera a Chapala https://t.co/XnF8fFnN0l,FALSE,1,#N/D,4/21/2023 15:21:38,FALSE,#N/D,1649433218129567748,#N/D,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",players_gdl,1,FALSE,FALSE,#N/D,#N/D
922,Así será la ampliación de la Línea 1 del Tren Ligero y las nuevas rutas en López Mateos y carretera a Chapala https://t.co/tGPqdSw0Gt,FALSE,0,#N/D,4/21/2023 15:12:09,FALSE,#N/D,1649430830320611333,#N/D,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",playersoflife,0,FALSE,FALSE,#N/D,#N/D
923,"@1Nissanlife @Trafico_ZMG Ya viste todo el plan ?

Linea 1 del Tren ligero hasta santa Anita. 

Ampliación de López… https://t.co/VZfbwqqTfQ",FALSE,1,1Nissanlife,4/21/2023 14:15:10,TRUE,1649375992421531649,1649416490624360450,1507856444053504000,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ra_castaneda,0,FALSE,FALSE,#N/D,#N/D
924,"LAS 5 NOTICIAS PARA INICIAR EL 21 DE ABRIL

1.- Con la ampliación de la Línea 1 del Tren Ligero, más rutas del tran… https://t.co/Mjxh0xBacZ",FALSE,1,#N/D,4/21/2023 13:29:03,TRUE,#N/D,1649404884377018369,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SanchezOrigel1,0,FALSE,FALSE,#N/D,#N/D
925,"Poca madre que vayan a ampliar la Linea 1 del tren ligero @SITEURJAL 
Pero, a la Linea 2 ya le hace falta una manit… https://t.co/1XUpBVnhkA",FALSE,8,#N/D,4/21/2023 13:17:12,TRUE,#N/D,1649401901736181760,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheAlfonso07,0,FALSE,FALSE,#N/D,#N/D
926,Alistan proyectos de interconectividad vial en: Prolongación Mariano Otero; la ampliación a 6 carriles de López Mat… https://t.co/5sYuqpQlYj,FALSE,9,#N/D,4/21/2023 11:34:41,TRUE,#N/D,1649376104602390530,#N/D,"<a href=""https://www.reforma.com"" rel=""nofollow"">GR_Feed</a>",muralcom,1,FALSE,FALSE,#N/D,#N/D
927,Vía @muralcom Alistan proyectos de interconectividad vial en: Prolongación Mariano Otero; la ampliación a 6 carrile… https://t.co/lBF1KWgC0i,FALSE,0,#N/D,4/21/2023 11:02:31,TRUE,#N/D,1649368009243230208,#N/D,"<a href=""https://www.reforma.com"" rel=""nofollow"">GR_Feed</a>",mangelhdez,0,FALSE,FALSE,#N/D,#N/D
928,Vía @muralcom Alistan proyectos de interconectividad vial en: Prolongación Mariano Otero; la ampliación a 6 carrile… https://t.co/2KrZIMwJf2,FALSE,0,#N/D,4/21/2023 11:02:31,TRUE,#N/D,1649368008446418949,#N/D,"<a href=""https://www.reforma.com"" rel=""nofollow"">GR_Feed</a>",edithfalcon,0,FALSE,FALSE,#N/D,#N/D
929,"#ObraPública ??‍♀️??‍♂️Al presentar las propuestas de solución vial para el sur de la #ZMG, el gobernador… https://t.co/80M62ZAvQS",FALSE,3,#N/D,4/21/2023 5:06:54,TRUE,#N/D,1649278515026509825,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Meganoticias,0,FALSE,FALSE,#N/D,#N/D
930,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/21/2023 4:59:01,FALSE,#N/D,1649276532009979906,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PabloGuizar_,21,TRUE,FALSE,#N/D,#N/D
931,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/21/2023 4:10:00,FALSE,#N/D,1649264194372468737,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RicardoEchever7,21,TRUE,FALSE,#N/D,#N/D
932,"#Importante | Estas son las acciones para dar solución al tráfico en López Mateos.

Entre ellas destaca la ampliaci… https://t.co/QINzqRtemM",FALSE,3,#N/D,4/21/2023 4:00:00,TRUE,#N/D,1649261678431961088,#N/D,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NotiGDL,1,FALSE,FALSE,#N/D,#N/D
933,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/21/2023 3:59:44,FALSE,#N/D,1649261612233105408,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cruz66Juan,21,TRUE,FALSE,#N/D,#N/D
934,RT @TVAztecaJalisco: ¡Es oficial! Para agilizar la movilidad en López Mateos se ampliará la Línea 1 del Tren Ligero.???? Aquí te contamos tod…,FALSE,0,#N/D,4/21/2023 3:08:15,FALSE,#N/D,1649248653293367297,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",moydavila,2,TRUE,FALSE,#N/D,#N/D
935,¡Es oficial! Para agilizar la movilidad en López Mateos se ampliará la Línea 1 del Tren Ligero.???? Aquí te contamos… https://t.co/wQmKX5WvxA,FALSE,17,#N/D,4/21/2023 1:29:04,TRUE,#N/D,1649223695213142017,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TVAztecaJalisco,2,FALSE,FALSE,#N/D,#N/D
936,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/21/2023 1:22:39,FALSE,#N/D,1649222080150523906,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlexandersonDi,21,TRUE,FALSE,#N/D,#N/D
937,"RT @Libro_negro_: ?? - Resumen sobre la conferencia del @GobiernoJalisco para apaciguar el tráfico en López Mateos. 

⭕️ Ampliación de la lí…",FALSE,0,#N/D,4/20/2023 23:50:46,FALSE,#N/D,1649198956000288769,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CerezasAlLicor,8,TRUE,FALSE,#N/D,#N/D
938,"RT @ElPeriodicoGDL: #LOCAL ??| Anuncia ampliación de la línea 1 del tren ligero hasta la zona de San Agustín, el proyecto costará 9 mil mill…",FALSE,0,#N/D,4/20/2023 22:48:59,FALSE,#N/D,1649183408386457605,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ElJuniorMacizi,3,TRUE,FALSE,#N/D,#N/D
939,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 22:47:57,FALSE,#N/D,1649183149547560962,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ElJuniorMacizi,21,TRUE,FALSE,#N/D,#N/D
940,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 22:16:48,FALSE,#N/D,1649175308401082376,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elpurgatorio_es,21,TRUE,FALSE,#N/D,#N/D
941,La ampliación de la Línea 1 del Tren Ligero es un notición.,FALSE,6,#N/D,4/20/2023 22:07:44,FALSE,#N/D,1649173026498560005,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CuauHidalgo,0,FALSE,FALSE,#N/D,#N/D
942,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 21:56:21,FALSE,#N/D,1649170161453203460,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cesmanmx,21,TRUE,FALSE,#N/D,#N/D
943,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 21:34:20,FALSE,#N/D,1649164620085579778,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emipalafox,21,TRUE,FALSE,#N/D,#N/D
944,RT @informador_JAL: Estas son las colonias que alcanzará la L1 del Tren Ligero con su ampliación https://t.co/4C6C8zFLkr,FALSE,0,#N/D,4/20/2023 21:05:43,FALSE,#N/D,1649157420378210306,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DavidDimm,4,TRUE,FALSE,#N/D,#N/D
945,RT @SalvadorZamoraZ: Luego del análisis de los diálogos por López Mateos se determinaron 6 ejes principales entre los que destacan: rutas d…,FALSE,0,#N/D,4/20/2023 21:05:02,FALSE,#N/D,1649157248042819584,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SecDiegoMonraz,3,TRUE,FALSE,#N/D,#N/D
946,RT @informador_JAL: Estas son las colonias que alcanzará la L1 del Tren Ligero con su ampliación https://t.co/4C6C8zFLkr,FALSE,0,#N/D,4/20/2023 20:57:31,FALSE,#N/D,1649155357074137089,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gerardo31242549,4,TRUE,FALSE,#N/D,#N/D
947,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 20:48:03,FALSE,#N/D,1649152974948806656,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paulalcantar,21,TRUE,FALSE,#N/D,#N/D
948,RT @informador_JAL: Estas son las colonias que alcanzará la L1 del Tren Ligero con su ampliación https://t.co/4C6C8zFLkr,FALSE,0,#N/D,4/20/2023 20:46:44,FALSE,#N/D,1649152643544018966,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bexsoft,4,TRUE,FALSE,#N/D,#N/D
949,Tren Ligero de Guadalajara: Estas son las colonias que alcanzará la Línea 1 con su ampliación… https://t.co/KYxS3cMYwP,FALSE,0,#N/D,4/20/2023 20:38:05,TRUE,#N/D,1649150466217897989,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ossalvarez,0,FALSE,FALSE,#N/D,#N/D
950,"El Gobernador de Jalisco, @EnriqueAlfaroR dio a conocer el Plan Integral de Movilidad para la Zona Sur de la ciudad… https://t.co/JWchD3lq2S",FALSE,1,#N/D,4/20/2023 20:37:27,TRUE,#N/D,1649150308260659200,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tonioccidental,0,FALSE,FALSE,#N/D,#N/D
951,Estas son las colonias que alcanzará la L1 del Tren Ligero con su ampliación https://t.co/4C6C8zFLkr,FALSE,6,#N/D,4/20/2023 20:34:07,FALSE,#N/D,1649149466530705426,#N/D,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",informador_JAL,4,FALSE,FALSE,#N/D,#N/D
952,"RT @Libro_negro_: ?? - Resumen sobre la conferencia del @GobiernoJalisco para apaciguar el tráfico en López Mateos. 

⭕️ Ampliación de la lí…",FALSE,0,#N/D,4/20/2023 20:26:02,FALSE,#N/D,1649147433694162984,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",atocatesta,8,TRUE,FALSE,#N/D,#N/D
953,"El plan contempla desde el fortalecimiento de la cultura vial hasta infraestructura, por ejemplo: 

-Ampliación de… https://t.co/SSWBeHggMm",FALSE,1,ElviaYolandaMC,4/20/2023 20:07:58,TRUE,1649142883331751936,1649142885965762560,861732847,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ElviaYolandaMC,0,FALSE,FALSE,#N/D,#N/D
954,"RT @Libro_negro_: ?? - Resumen sobre la conferencia del @GobiernoJalisco para apaciguar el tráfico en López Mateos. 

⭕️ Ampliación de la lí…",FALSE,0,#N/D,4/20/2023 19:56:51,FALSE,#N/D,1649140087567839254,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sei8813,8,TRUE,FALSE,#N/D,#N/D
955,"RT @ElPeriodicoGDL: #LOCAL ??| Anuncia ampliación de la línea 1 del tren ligero hasta la zona de San Agustín, el proyecto costará 9 mil mill…",FALSE,0,#N/D,4/20/2023 19:38:26,FALSE,#N/D,1649135452908138496,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LMMarcoantulio,3,TRUE,FALSE,#N/D,#N/D
956,Luego del análisis de los diálogos por López Mateos se determinaron 6 ejes principales entre los que destacan: ruta… https://t.co/dukayyWct6,FALSE,9,SalvadorZamoraZ,4/20/2023 19:28:35,TRUE,1649132970589159425,1649132975156760580,521520254,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SalvadorZamoraZ,3,FALSE,FALSE,#N/D,#N/D
957,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 19:02:29,FALSE,#N/D,1649126409321709588,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",victor_areva,21,TRUE,FALSE,#N/D,#N/D
958,"#Jalisco ??| La ampliación de la Línea 1 del Tren Ligero, un BRT a carretera a Chapala, una nueva ruta de transporte… https://t.co/TkJM1smCU2",FALSE,2,#N/D,4/20/2023 18:51:11,TRUE,#N/D,1649123561737682946,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sikernews,0,FALSE,FALSE,#N/D,#N/D
959,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 18:46:26,FALSE,#N/D,1649122367342346240,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",conVIVEgdl,21,TRUE,FALSE,#N/D,#N/D
960,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 18:35:42,FALSE,#N/D,1649119665631658000,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Estbman,21,TRUE,FALSE,#N/D,#N/D
961,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 18:30:17,FALSE,#N/D,1649118305691500548,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arturogarciah31,21,TRUE,FALSE,#N/D,#N/D
962,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 18:15:29,FALSE,#N/D,1649114580025475079,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",oswadvocatus,21,TRUE,FALSE,#N/D,#N/D
963,"RT @Libro_negro_: ?? - Resumen sobre la conferencia del @GobiernoJalisco para apaciguar el tráfico en López Mateos. 

⭕️ Ampliación de la lí…",FALSE,0,#N/D,4/20/2023 18:12:39,FALSE,#N/D,1649113868486967296,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DenisseQ00,8,TRUE,FALSE,#N/D,#N/D
964,"RT @Libro_negro_: ?? - Resumen sobre la conferencia del @GobiernoJalisco para apaciguar el tráfico en López Mateos. 

⭕️ Ampliación de la lí…",FALSE,0,#N/D,4/20/2023 18:06:41,FALSE,#N/D,1649112364413747205,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fernand85554944,8,TRUE,FALSE,#N/D,#N/D
965,"RT @ElPeriodicoGDL: #LOCAL ??| Anuncia ampliación de la línea 1 del tren ligero hasta la zona de San Agustín, el proyecto costará 9 mil mill…",FALSE,0,#N/D,4/20/2023 18:06:15,FALSE,#N/D,1649112257979138048,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Libro_negro_,3,TRUE,FALSE,#N/D,#N/D
966,"#LOCAL ??| Anuncia ampliación de la línea 1 del tren ligero hasta la zona de San Agustín, el proyecto costará 9 mil… https://t.co/oJmjLC9PrG",FALSE,16,#N/D,4/20/2023 18:05:44,TRUE,#N/D,1649112126349357056,#N/D,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ElPeriodicoGDL,3,FALSE,FALSE,#N/D,#N/D
967,"RT @EFToussaint: - Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses sur-nor…",FALSE,0,#N/D,4/20/2023 18:05:04,FALSE,#N/D,1649111957608316929,#N/D,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",PulpoUrbano,21,TRUE,FALSE,#N/D,#N/D
968,"- Línea 4 del tren ligero 
- Ampliación al sur de la Línea 1
- BRT en Carretera a Chapala
- Nuevo sistema de buses… https://t.co/NVFLJpJcYj",FALSE,209,#N/D,4/20/2023 18:04:04,TRUE,#N/D,1649111704834396161,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EFToussaint,21,FALSE,FALSE,#N/D,#N/D
969,"RT @Libro_negro_: ?? - Resumen sobre la conferencia del @GobiernoJalisco para apaciguar el tráfico en López Mateos. 

⭕️ Ampliación de la lí…",FALSE,0,#N/D,4/20/2023 17:58:03,FALSE,#N/D,1649110191621668864,#N/D,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arreola2810,8,TRUE,FALSE,#N/D,#N/D
970,"RT @Libro_negro_: ?? - Resumen sobre la conferencia del @GobiernoJalisco para apaciguar el tráfico en López Mateos. 

⭕️ Ampliación de la lí…",FALSE,0,#N/D,4/20/2023 17:57:36,FALSE,#N/D,1649110081114341385,#N/D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",abrahamvanaya,8,TRUE,FALSE,#N/D,#N/D
